-25.000000000000025,14.99999999999999
-25.00365107199814,15.00067850162975
-24.993020948349645,14.998694514291339
-25.009708637506932,15.001828034294672
-24.988384242623294,14.997798447298935
-25.01254594082661,15.002393566362603
-24.9875731924469,14.997613465570852
-25.011273663998075,15.002179437135336
-24.99081222133261,14.998212005519282
-25.006347517373772,15.001243486930528
-24.997006887842844,14.999409734623034
-24.99940636280785,14.999882147783682
-25.004113015550804,15.000822005465452
-24.99272758466785,14.998536825497201
-25.009810642485675,15.001987116916778
-24.98848051156534,14.997651053448994
-25.012260788150996,15.002516968493769
-24.98802243135466,14.99752455652052
-25.01069839027786,15.002226041584194
-24.991465446486366,14.998212147464857
-25.005670438340896,15.001195939375949
-24.997652186981995,14.999501456219031
-24.99884544595117,14.999753164864998
-25.004544261614466,15.000978170646068
-24.992460334891746,14.998365941299262
-25.009893255823638,15.002158861945261
-24.98858790905612,14.997492582483986
-25.011973589882544,15.00264891123604
-24.98846459452015,14.997430413082196
-25.0101385770853,15.002274053779548
-24.99209626542132,14.998214930076381
-25.005020700952546,15.001141805989612
-24.998267611922355,14.99960327992963
-24.998314350412482,14.999611292173615
-25.004948283978273,15.001149035931022
-24.992215424412674,14.9981796999544
-25.009960250393476,15.002345381048906
-24.988702971199324,14.997321148702042
-25.011687213707745,15.002790889895818
-24.98889765418881,14.997330069366232
-25.0095952324556,15.002323809017524
-24.99270479002258,14.99822070212947
-25.00439706233428,15.00108005450406
-24.998855455906316,14.999716864675928
-24.997809900127663,14.999454354918438
-25.00532889891024,15.001337134079302
-24.99198869631428,14.997975404780364
-25.01001579035667,15.002549319048681
-24.98882186753671,14.997134379866417
-25.011404835359784,15.002944796391976
-24.98931936398065,14.997222290876529
-25.00906946849435,15.002375753789387
-24.993291159454024,14.998229876423373
-25.00379811452499,15.001009409310571
-24.99941830997229,14.999844281344343
-24.997328505475863,14.999279623116022
-25.00569042391317,15.001545657487087
-24.99177544226091,14.997749644677452
-25.010064597218584,15.002774032964894
-24.98894025197943,14.996929253738623
-25.011130057365833,15.003113052331884
-24.989727182080728,14.997105485035936
-25.008562527408426,15.002430481256539
-24.993855570081774,14.998242954835865
-25.0032221977386,15.000928264013632
-24.99995920271882,14.999988159350018
-24.99686597890339,14.999083614381462
-25.00603789407786,15.001778692733991
-24.991570170245488,14.997498039595046
-25.01011217956365,15.00302384632888
-24.98905305496838,14.99670186555112
-25.010867076187548,15.003298798555177
-24.990118161430846,14.996977573653027
-25.008075821039018,15.002488781666472
-24.994398314150388,14.998260564668273
-25.002667281545353,15.00083455533685
-25.00048179463346,15.000151898093568
-24.99641727634433,14.998861809022275
-25.006377367510858,15.002041559967061
-24.99136627483532,14.997214871608566
-25.010165161017415,15.003304418410798
-24.989154185096492,14.996447089854053
-25.010620923750512,15.003506171177287
-24.990488789471655,14.996835807041151
-25.007610990509797,15.002551715586842
-24.994919833014976,14.99828351266635
-25.002130795097212,15.000725576935173
-25.000990658527336,15.000339979389242
-24.995976121764734,14.998608228453103
-25.00671637100124,15.002341315996615
-24.991155553880255,14.99689253699646
-25.010231762947306,15.003623293651703
-24.98923608806338,14.99615807638118
-25.010397826151916,15.00374071381118
-24.990834748622806,14.996676486172946
-25.00716999693534,15.002620722976946
-24.99542079458266,14.998312867502174
-25.001609374920317,15.000597697054722
-25.00149169883541,15.000558441624543
-24.995534443226845,14.998314794244337
-25.007064572054748,15.002687520754671
-24.99092747705796,14.996520709655373
-25.01032253763809,15.003990742423992
-24.98928907437167,14.995825476926422
-25.010205752490847,15.004010010978309
-24.9911505482475,14.996494535231573
-25.006755261914275,15.002697790369416
-24.995902211685962,14.998350089588605
-25.001098475743486,15.000445917205719
-25.001992801447425,15.000815621740355
-24.995081495660205,14.997970323023507
-25.00743482793635,15.00309344214041
-24.990668040172327,14.996085022624124
-25.010451520569163,15.004421089566653
-24.989300259170548,14.995436220535112
-25.010055283201204,15.00432469394694
-24.991428940469728,14.99628282176254
-25.006369891133804,15.002785715807228
-24.99636563161848,14.998397242613532
-25.000591745814024,15.000263157767376
-25.00250488026181,15.001123358134908
-24.994602443203714,14.997558892807348
-25.00784488694272,15.003578020083943
-24.990357900542087,14.995564912162234
-25.010638112395046,15.004934893575095
-24.98925182461685,14.994971498226782
-25.009961038160412,15.004700100493558
-24.99165995649405,14.996031032501584
-25.0060180432832,15.002888545460205
-24.99681345414531,14.99845735247106
-25.00007997975639,15.000039053250076
-25.003043636979022,15.00149902346511
-24.99407596658328,14.997057073443251
